store_num,lon,lat,geolocation,description,address,locdate
1383,-118.911379,34.188066,"34.188066,-118.911379",Starbucks - CA - Newbury Park [W]  01383,"Ventu Park & Hillcrest_587 N. Ventu Park Rd_Newbury Park, California 91320_805-499-2581",2021-11-18
1384,-118.9561182,34.16836283,"34.16836283,-118.9561182",Starbucks - CA - Newbury Park [W]  01384,"Reino Road & Kimber Drive_421 S Reino Rd_Newbury Park, California 91320_805-498-8287",2021-11-18
1385,-117.8258386,33.60880118,"33.60880118,-117.8258386",Starbucks - CA - Newport  01385,"Vons-Newport #1911_21181 Newport Coast Dr_Newport, California 92657",2021-11-18
1386,-117.932134,33.614486,"33.614486,-117.932134",Starbucks - CA - Newport Beach  01386,"Albertsons-Newport Beach #6577_3100 Balboa Blvd_Newport Beach, California 92662",2021-11-18
1387,-117.87886,33.61715,"33.61715,-117.87886",Starbucks - CA - Newport Beach  01387,"Marriott Newport Beach Lobby_900 Newport Center Dr_Newport Beach, California 92660",2021-11-18
1388,-117.8724404,33.61715974,"33.61715974,-117.8724404",Starbucks - CA - Newport Beach  01388,"Fashion Island - Relocation_549 Newport Center Drive_Newport Beach, California 926606937_949-760-2653",2021-11-18
1389,-117.8502013,33.62621998,"33.62621998,-117.8502013",Starbucks - CA - Newport Beach  01389,"Vons-Newport Beach #1912_2660 San Miguel Dr_Newport Beach, California 92660",2021-11-18
1390,-117.8729731,33.61401785,"33.61401785,-117.8729731",Starbucks - CA - Newport Beach [W]  01390,"Fashion Island_401 Newport Center Dr_Newport Beach, California 92660_949-718-9042",2021-11-18
1391,-117.8567173,33.6635094,"33.6635094,-117.8567173",Starbucks - CA - Newport Beach [W]  01391,"Jamboree & Birch, Newport Beach_4551 Jamboree Road_Newport Beach, California 92660_949-261-1779",2021-11-18
1392,-117.8897036,33.60595954,"33.60595954,-117.8897036",Starbucks - CA - Newport Beach [W]  01392,"Balboa Island_226 Marine Drive_Newport Beach, California 92662_949-675-4377",2021-11-18
1393,-117.87461,33.662996,"33.662996,-117.87461",Starbucks - CA - Newport Beach [W]  01393,"Bristol & Jamboree, Newport Beach_1000 North Bristol St._Newport Beach, California 92660_949-851-1118",2021-11-18
1394,-117.9292812,33.61826623,"33.61826623,-117.9292812",Starbucks - CA - Newport Beach [W]  01394,"Via Lido_3465 Via Lido_Newport Beach, California 92663_949-723-5425",2021-11-18
1395,-117.9235302,33.61993279,"33.61993279,-117.9235302",Starbucks - CA - Newport Beach [W]  01395,"W. Coast Hwy & Riverside, N.B._2700 W. Coast Highway_Newport Beach, California 92663_949-515-2842",2021-11-18
1396,-117.8640459,33.67162005,"33.67162005,-117.8640459",Starbucks - CA - Newport Beach [W]  01396,"Mac Arthur & Campus_4678 Campus Drive_Newport Beach, California 92660_(949) 553-0629",2021-11-18
1397,-117.909362,33.61594,"33.61594,-117.909362",Starbucks - CA - Newport Beach [W]  01397,"PCH & Bayside, Newport Beach_377 East Pacific Coast Highway_Newport Beach, California 92663_949-675-3006",2021-11-18
1398,-117.9075214,33.62914646,"33.62914646,-117.9075214",Starbucks - CA - Newport Beach [W]  01398,"Westcliff Plaza_1128 Irvine Avenue_Newport Beach, California 92660_949-650-0369",2021-11-18
1399,-117.8550098,33.58731522,"33.58731522,-117.8550098",Starbucks - CA - Newport Coast [W]  01399,"Crystal Cove & PCH, Newport Coast_7957 Pacific Coast Highway_Newport Coast, California 92657_949-376-5221",2021-11-18
1400,-120.4851608,35.03653845,"35.03653845,-120.4851608",Starbucks - CA - Nipomo  01400,"Vons-Nipomo #1621_520 W Tefft St_Nipomo, California 934448946",2021-11-18
1401,-117.562749,33.899078,"33.899078,-117.562749",Starbucks - CA - Norco  01401,"Albertsons - Norco #6545_1100 Hamner Ave_Norco, California 91760_951-738-8880",2021-11-18
1402,-117.5625001,33.90093361,"33.90093361,-117.5625001",Starbucks - CA - Norco  01402,"Target Norco T-736_1290 Hamner Ave_Norco, California 928603117",2021-11-18
1403,-117.55715,33.93528,"33.93528,-117.55715",Starbucks - CA - Norco [WD]  01403,"6th Street & Hamner, Norco_3699 Hamner Avenue_Norco, California 928601380_951-808-4832",2021-11-18
1404,-117.5628962,33.89841327,"33.89841327,-117.5628962",Starbucks - CA - Norco [W]  01404,"Hamner & Hidden Valley Pkwy., Norco_1030 Hamner Avenue_Norco, California 928603113_951-736-8740",2021-11-18
1405,-121.382919,38.656385,"38.656385,-121.382919",Starbucks - CA - North Highlands [D]  01405,"Watt & Roseville - North Highlands_4981 Watt Ave_North Highlands, California 95843_916-331-8478",2021-11-18
1406,-121.383238,38.643161,"38.643161,-121.383238",Starbucks - CA - North Highlands [WD]  01406,"Watt & I-80 - North Highlands_4332 Watt Avenue_North Highlands, California 95660_916-974-1539",2021-11-18
1407,-118.4683607,34.22133436,"34.22133436,-118.4683607",Starbucks - CA - North Hills  01407,"Galpin Motors - Jaguar Showroom_15430 Roscoe Blvd._North Hills, California 91343_818-892-3800",2021-11-18
1408,-118.4675275,34.23375165,"34.23375165,-118.4675275",Starbucks - CA - North Hills [WD]  01408,"Sepulveda & Nordhoff (UCO)_9002 Sepulveda Blvd._North Hills, California 913434308_818-221-6907",2021-11-18
1409,-118.4855552,34.23557041,"34.23557041,-118.4855552",Starbucks - CA - North Hills [W]  01409,"Nordhoff & Woodley_16222 Nordhoff Street_North Hills, California 91343_818-895-4877",2021-11-18
1410,-118.371175,34.1867,"34.1867,-118.371175",Starbucks - CA - North Hollywood  01410,"Target North Hollywood T-294_11051 Victory Blvd_North Hollywood, California 91606_818-761-3083",2021-11-18
1411,-118.3742681,34.16435693,"34.16435693,-118.3742681",Starbucks - CA - North Hollywood [W]  01411,"Lankershim & Magnolia - N. Hollywoo_5166 A Lankershim Blvd_North Hollywood, California 91601_818-487-9226",2021-11-18
1412,-118.412804,34.18665749,"34.18665749,-118.412804",Starbucks - CA - North Hollywood [W]  01412,"Victory & Coldwater, N. Hollywood_12848 Victory Blvd._North Hollywood, California 916063013_818-762-7450",2021-11-18
1413,-118.50277,34.23395,"34.23395,-118.50277",Starbucks - CA - Northridge  01413,"Target Northridge T-2020_8999 Balboa Ave_Northridge, California 91325_818-924-9001",2021-11-18
1414,-118.5361845,34.25636982,"34.25636982,-118.5361845",Starbucks - CA - Northridge [W]  01414,"Northridge_10235 Reseda Blvd_Northridge, California 91324_(818) 709-6934",2021-11-18
1415,-118.5642974,34.27477294,"34.27477294,-118.5642974",Starbucks - CA - Northridge [W]  01415,"Rinaldi & Corbin, Porter Ranch_19759 Rinaldi St_Northridge, California 91326_818-363-3384",2021-11-18
1416,-118.5360889,34.24128535,"34.24128535,-118.5360889",Starbucks - CA - Northridge [W]  01416,"Reseda & Plummer, Northridge_9420 Reseda Blvd._Northridge, California 91324_818-998-7001",2021-11-18
1417,-118.5579803,34.24263857,"34.24263857,-118.5579803",Starbucks - CA - Northridge [W]  01417,"Shirley & Plummer - Northridge_19500 Plummer St._Northridge, California 913242136_818-576-1073",2021-11-18
1418,-118.0819496,33.91280789,"33.91280789,-118.0819496",Starbucks - CA - Norwalk [WD]  01418,"Firestone & Pioneer, Norwalk_11790 Firestone Blvd._Norwalk, California 906502899_562-863-7138",2021-11-18
1419,-118.0835346,33.90215123,"33.90215123,-118.0835346",Starbucks - CA - Norwalk [W]  01419,"Pioneer & Rosecrans, Norwalk_11739 Rosecrans Avenue_Norwalk, California 906503927_562-406-2128",2021-11-18
1420,-118.1029649,33.92404379,"33.92404379,-118.1029649",Starbucks - CA - Norwalk [W]  01420,"Firestone & 605 Frwy, Norwalk_10716 Firestone Blvd_Norwalk, California 90650_562-465-0148",2021-11-18
1421,-118.0724505,33.91417498,"33.91417498,-118.0724505",Starbucks - CA - Norwalk [W]  01421,"Norwalk Entertainment Center - Norw_12200 E. Civic Center Drive_Norwalk, California 90650_562-864-2344",2021-11-18
1422,-122.5729219,38.10341581,"38.10341581,-122.5729219",Starbucks - CA - Novato  01422,"Safeway-Novato #979_900 Diablo Ave._Novato, California 94947_415-898-1503",2021-11-18
1423,-122.568632,38.112167,"38.112167,-122.568632",Starbucks - CA - Novato [W]  01423,"Redwood & Olive - Novato_7533 Redwood Blvd_Novato, California 94945_4158782002",2021-11-18
1424,-122.60361,38.12202,"38.12202,-122.60361",Starbucks - CA - Novato [W]  01424,"San Marin & San Ramon - Novato_127 San Marin Dr_Novato, California 94945_4158975832",2021-11-18
1425,-122.569409,38.10584518,"38.10584518,-122.569409",Starbucks - CA - Novato [W]  01425,"Novato_880 De Long Ave._Novato, California 949473253_(415) 893-9356",2021-11-18
1426,-122.556065,38.09234066,"38.09234066,-122.556065",Starbucks - CA - Novato [W]  01426,"Vintage & Rowland - Novato_132 Vintage Way_Novato, California 94945_415-898-4147",2021-11-18
1427,-119.2212,34.1903,"34.1903,-119.2212",Starbucks - CA - OXNARD  01427,"Vons - Oxnard #2825_VICTORIA & WOOLEY_OXNARD, California 93041",2021-11-18
1428,-118.787474,34.174483,"34.174483,-118.787474",Starbucks - CA - Oak Park [W]  01428,"Kanan Rd. & Lindero Rd. - Thousand_706 Lindero Canyon_Oak Park, California 91377_818-865-2184",2021-11-18
1429,-120.8476708,37.76636647,"37.76636647,-120.8476708",Starbucks - CA - Oakdale [WD]  01429,"Yosemite & F Street - Oakdale_325 East F St_Oakdale, California 95361_209-845-2146",2021-11-18
1430,-119.6600099,37.33378065,"37.33378065,-119.6600099",Starbucks - CA - Oakhurst  01430,"Vons-Oakhurst #2409_40044 Hwy 49_Oakhurst, California 93644",2021-11-18
1431,-119.64336,37.34057,"37.34057,-119.64336",Starbucks - CA - Oakhurst [WD]  01431,"Highway 49 & Highway 41 - Oakhurst_40208 Highway 41 , PO Box 3630_Oakhurst, California 93644_559-658-8101",2021-11-18
1432,-122.26922,37.81047,"37.81047,-122.26922",Starbucks - CA - Oakland  01432,"315 1/2 20th St._3  15 1/2 20th St_Oakland, California 94612_(510) 465-8292",2021-11-18
1433,-122.209323,37.82642534,"37.82642534,-122.209323",Starbucks - CA - Oakland  01433,"2059 Mountain Blvd. - Oakland_2059 Mountain Blvd_Oakland, California 946112815_510-338-1090",2021-11-18
1434,-122.2521195,37.82670638,"37.82670638,-122.2521195",Starbucks - CA - Oakland [W]  01434,"4098 Piedmont Avenue - Oakland_4098 Piedmont Ave_Oakland, California 94611_510-985-1474",2021-11-18
1435,-122.25191,37.788216,"37.788216,-122.25191",Starbucks - CA - Oakland [W]  01435,"Estuary Cove - Oakland_1211 Embarcadero_Oakland, California 94606_510-533-8287",2021-11-18
1436,-122.198174,37.737496,"37.737496,-122.198174",Starbucks - CA - Oakland [W]  01436,"Hegenberger & I-880 - Oakland(UCO)_8450-D Edgewater Drive_Oakland, California 94621_510-635-2418",2021-11-18
1437,-122.2518484,37.83498255,"37.83498255,-122.2518484",Starbucks - CA - Oakland [W]  01437,"Rockridge_5132 Broadway_Oakland, California 94611_(510) 450-0200",2021-11-18
1438,-122.2438433,37.81076691,"37.81076691,-122.2438433",Starbucks - CA - Oakland [W]  01438,"3347 Lakeshore Avenue_3347 Lakeshore Avenue_Oakland, California 94610_(510) 986-1337",2021-11-18
1439,-122.273664,37.80013834,"37.80013834,-122.273664",Starbucks - CA - Oakland [W]  01439,"Broadway & 8th Street - Oakland_801 Broadway_Oakland, California 94607_510-238-8318",2021-11-18
1440,-122.2301177,37.77417579,"37.77417579,-122.2301177",Starbucks - CA - Oakland [W]  01440,"Fruitvale & I-880_3060A E 9th St_Oakland, California 94601_510-437-9384",2021-11-18
1441,-122.2765371,37.80046667,"37.80046667,-122.2765371",Starbucks - CA - Oakland [W]  01441,"Oakland City Center_1200 Clay Street_Oakland, California 94607_(510) 832-1767",2021-11-18
1442,-117.2829,33.1973,"33.1973,-117.2829",Starbucks - CA - Oceanside  01442,"Albertsons-Oceanside #6733_3450 Marron Rd_Oceanside, California 92056",2021-11-18
1443,-117.2919973,33.23844282,"33.23844282,-117.2919973",Starbucks - CA - Oceanside  01443,"Vons-Oceanside #2360_845 College Blvd_Oceanside, California 92057",2021-11-18
1444,-117.359335,33.192063,"33.192063,-117.359335",Starbucks - CA - Oceanside [D]  01444,"Oceanside & I-5, Oceanside_1779 Oceanside Blvd_Oceanside, California 920543453_760-529-0082",2021-11-18
1445,-117.3007945,33.22263435,"33.22263435,-117.3007945",Starbucks - CA - Oceanside [WD]  01445,"Old Grove & Mission, Oceanside_175 Old Grove Rd_Oceanside, California 920571216_760-967-1912",2021-11-18
1446,-117.3321861,33.22460486,"33.22460486,-117.3321861",Starbucks - CA - Oceanside [WD]  01446,"Mission & El Camino Real, Oceanside_3760 Mission Avenue_Oceanside, California 920541452_760-966-1042",2021-11-18
1447,-117.29409,33.17822,"33.17822,-117.29409",Starbucks - CA - Oceanside [W]  01447,"College & Marron, Oceanside_3480 Marron Road_Oceanside, California 92057_760-434-0759",2021-11-18
1448,-117.2912733,33.23910877,"33.23910877,-117.2912733",Starbucks - CA - Oceanside [W]  01448,"North Oceanside_815 College Blvd_Oceanside, California 92057_760-945-7965",2021-11-18
1449,-117.2859457,33.20704786,"33.20704786,-117.2859457",Starbucks - CA - Oceanside [W]  01449,"Oceanside & College, Oceanside_4176 Oceanside Blvd._Oceanside, California 920566003_760-758-7812",2021-11-18
1450,-117.3410107,33.18274263,"33.18274263,-117.3410107",Starbucks - CA - Oceanside [W]  01450,"Pacific Coast Plaza - Oceanside_2183 Vista Way_Oceanside, California 92054_(760) 721-1155",2021-11-18
1451,-117.32573,33.182464,"33.182464,-117.32573",Starbucks - CA - Oceanside [W]  01451,"Oceanside_3125 Vista Way_Oceanside, California 92054_760-439-5401",2021-11-18
1452,-119.288999,34.425285,"34.425285,-119.288999",Starbucks - CA - Ojai [W]  01452,"Ventura & Villanova, Ojai_11484 North Ventura Avenue_Ojai, California 930234155_805 640 7639",2021-11-18
1453,-120.2227,39.1804,"39.1804,-120.2227",Starbucks - CA - Olympic Valley  01453,"Intrawest - Squaw Valley_1985 Squaw Valley Road, Ste.21_Olympic Valley, California 96146_530-584-6120",2021-11-18
1454,-117.5563256,34.071883,"34.071883,-117.5563256",Starbucks - CA - Ontario  01454,"Ontario Mills Mall - Neighborhood 2_One Mills Circle_Ontario, California 91764_909-476-1313",2021-11-18
1455,-117.59337,34.020473,"34.020473,-117.59337",Starbucks - CA - Ontario [WD]  01455,"Archibald & Riverside, Ontario_2910 S. Archibald Ave._Ontario, California 917617303_909-923-0783",2021-11-18
1456,-117.5583883,34.07729592,"34.07729592,-117.5583883",Starbucks - CA - Ontario [WD]  01456,"Milliken & 4th, Ontario_1041 N. Milliken Avenue_Ontario, California 917645023_909-481-6117",2021-11-18
1457,-117.6110491,34.02714526,"34.02714526,-117.6110491",Starbucks - CA - Ontario [WD]  01457,"Vineyard & Walnut, Ontario_2570 S. Vineyard Avenue_Ontario, California 91761_909-947-6650",2021-11-18
1458,-117.5934272,34.07193081,"34.07193081,-117.5934272",Starbucks - CA - Ontario [WD]  01458,"Archibald & Inland Empire_791 N. Archibald Avenue_Ontario, California 917644600_909-605-6518",2021-11-18
1459,-117.5759146,34.03021884,"34.03021884,-117.5759146",Starbucks - CA - Ontario [WD]  01459,"Haven & Philadelphia, Ontario_2200 South Haven Avenue_Ontario, California 917610739_909-673-7683",2021-11-18
1460,-117.5519,34.0507,"34.0507,-117.5519",Starbucks - CA - Ontario [WD]  01460,"Jurupa & I-15, Ontario_4880 E. Motor Lane_Ontario, California 91761_909-974-0174",2021-11-18
1461,-117.670099,34.085446,"34.085446,-117.670099",Starbucks - CA - Ontario [WD]  01461,"Mountain & 6th, Ontario_1520 N. Mountain Ave._Ontario, California 917621210_909-391-4245",2021-11-18
1462,-117.547833,34.070433,"34.070433,-117.547833",Starbucks - CA - Ontario [W]  01462,"Day Break Plaza - Ontario_990 Ontario Mills Drive_Ontario, California 91764_(909) 987-8303",2021-11-18
1463,-117.5760785,34.07738471,"34.07738471,-117.5760785",Starbucks - CA - Ontario [W]  01463,"Haven & Concours, Ontario_951 N. Haven Avenue_Ontario, California 91764_909-484-9099",2021-11-18
1464,-117.6578495,34.06333501,"34.06333501,-117.6578495",Starbucks - CA - Ontario [W]  01464,"Holt & San Antonio, Ontario_562 W. Holt Blvd._Ontario, California 917623708_909-933-2748",2021-11-18
1465,-117.650999,34.033036,"34.033036,-117.650999",Starbucks - CA - Ontario [W]  01465,"Euclid & Philadelphia, Ontario_2254 S. Euclid Ave._Ontario, California 917626520_909-460-6546",2021-11-18
1466,-117.8050322,33.78762372,"33.78762372,-117.8050322",Starbucks - CA - Orange  01466,"Albertsons-Orange #6585_4550 E Chapman Ave_Orange, California 92869",2021-11-18
1467,-117.83624,33.8338225,"33.8338225,-117.83624",Starbucks - CA - Orange  01467,"Vons-Orange #2335_2684 N Tustin Ave_Orange, California 92865",2021-11-18
1468,-117.8356365,33.80286574,"33.80286574,-117.8356365",Starbucks - CA - Orange  01468,"Albertsons-Orange #6534_940 N Tustin Ave_Orange, California 92867_714-633-2570",2021-11-18
1469,-117.869673,33.80733,"33.80733,-117.869673",Starbucks - CA - Orange [D]  01469,"Katella & Main, Orange_1627 West Katella Avenue_Orange, California 928673412_714-744-4162",2021-11-18
1470,-117.8145603,33.78771412,"33.78771412,-117.8145603",Starbucks - CA - Orange [WD]  01470,"Chapman & Swidler, Orange_3630 E. Chapman Ave_Orange, California 928693847_714-997-9174",2021-11-18
1471,-117.867427,33.78035345,"33.78035345,-117.867427",Starbucks - CA - Orange [W]  01471,"Main & Town and Country_691 S. Main Street_Orange, California 92868_714-647-0871",2021-11-18
1472,-117.8907999,33.78383001,"33.78383001,-117.8907999",Starbucks - CA - Orange [W]  01472,"The Block @ Orange_20 City Blvd W_Orange, California 92868_714-769-3175",2021-11-18
1473,-117.867427,33.78716656,"33.78716656,-117.867427",Starbucks - CA - Orange [W]  01473,"Chapman & Main, Orange_130 S. Main Street_Orange, California 92868_714-634-2338",2021-11-18
1474,-117.8934774,33.78891509,"33.78891509,-117.8934774",Starbucks - CA - Orange [W]  01474,"Chapman & The City Drive, Orange_3743 W. Chapman Avenue_Orange, California 928681608_714-938-0401",2021-11-18
1475,-117.8527684,33.78780862,"33.78780862,-117.8527684",Starbucks - CA - Orange [W]  01475,"Orange Plaza - Wells Fargo_101 East Chapman Avenue_Orange, California 928661401_(714) 628-9622",2021-11-18
1476,-117.835834,33.822695,"33.822695,-117.835834",Starbucks - CA - Orange [W]  01476,"Tustin & Meats Blockbuster_2115 Tustin Ave_Orange, California 92665_714-921-2109",2021-11-18
1477,-121.2284649,38.67853457,"38.67853457,-121.2284649",Starbucks - CA - Orangevale  01477,"Albertsons - Orangevale #7297_8839 Greenback_Orangevale, California 95662_916-989-3915",2021-11-18
1478,-121.2253812,38.67847333,"38.67847333,-121.2253812",Starbucks - CA - Orangevale [W]  01478,"Greenback & Hazel - Orangevale_8904 Greenback Lane_Orangevale, California 95662_916-987-4722",2021-11-18
1479,-120.4183052,34.86497632,"34.86497632,-120.4183052",Starbucks - CA - Orcutt  01479,"Albertsons-Orcutt #1694/6394_1120 E. Clark Ave._Orcutt, California 93455_805-394-4472",2021-11-18
1480,-122.191682,37.884071,"37.884071,-122.191682",Starbucks - CA - Orinda  01480,"Safeway - Orinda #967_2 Camino Sobrante_Orinda, California 94563_925-254-8792",2021-11-18
1481,-122.1917291,37.88381157,"37.88381157,-122.1917291",Starbucks - CA - Orinda [W]  01481,"Orinda_1 Camino Sobrante_Orinda, California 94563_(925) 253-0447",2021-11-18
1482,-122.1823307,37.8789997,"37.8789997,-122.1823307",Starbucks - CA - Orinda [W]  01482,"Moraga & Bryant - Orinda_2 Theatre Square_Orinda, California 94563_925-258-0476",2021-11-18
1483,-119.1582958,34.22111785,"34.22111785,-119.1582958",Starbucks - CA - Oxnard  01483,"Vons-Oxnard #2436_2101 N Rose Ave_Oxnard, California 93030",2021-11-18
1484,-119.1946388,34.21098312,"34.21098312,-119.1946388",Starbucks - CA - Oxnard  01484,"Albertsons-Oxnard #6217_920 N. Ventura Rd._Oxnard, California 93030_805-983-0238",2021-11-18
1485,-119.1597,34.1735,"34.1735,-119.1597",Starbucks - CA - Oxnard [WD]  01485,"Channel Islands & Rose, Oxnard_1611 E Channel Island Blvd_Oxnard, California 930335617_805-247-0113",2021-11-18
1486,-119.17734,34.17156,"34.17156,-119.17734",Starbucks - CA - Oxnard [WD]  01486,"Saviers & Channel Islands, Oxnard_3042 Saviers Road_Oxnard, California 930035313_805-487-4851",2021-11-18
1487,-119.1790556,34.19753457,"34.19753457,-119.1790556",Starbucks - CA - Oxnard [W]  01487,"5th & B Street, Oxnard_241 W.  5th Street_Oxnard, California 930307157_805-247-0687",2021-11-18
1488,-119.171499,34.233975,"34.233975,-119.171499",Starbucks - CA - Oxnard [W]  01488,"Vineyard & Esplanade - Oxnard_2350 N Vineyard Ave_Oxnard, California 93030_805-604-9565",2021-11-18
1489,-119.1797465,34.23567368,"34.23567368,-119.1797465",Starbucks - CA - Oxnard [W]  01489,"Esplanade & Hwy 1, Oxnard_331 W. Esplanade_Oxnard, California 93030_805-981-2834",2021-11-18
1490,-118.448799,34.214312,"34.214312,-118.448799",Starbucks - CA - PANORAMA [W]  01490,"Van Nuys & Michaels, Van Nuys (UCO)_7902 VAN NUYS BLVD_PANORAMA, California 914026084_(818) 787-0904",2021-11-18
1491,-117.2452105,32.79886209,"32.79886209,-117.2452105",Starbucks - CA - Pacific Beach [WD]  01491,"Garnet & Fanuel, Pacific Beach_1359 Garnet Avenue_Pacific Beach, California 921093012_858-274-2031",2021-11-18
1492,-118.5258322,34.0473852,"34.0473852,-118.5258322",Starbucks - CA - Pacific Palisades [W]  01492,"Pacific Palisades_15300 Sunset Boulevard_Pacific Palisades, California 90272_(310) 573-0177",2021-11-18
1493,-122.483757,37.582783,"37.582783,-122.483757",Starbucks - CA - Pacifica  01493,"Safeway - Pacifica #304_1380 Linda Mar SC_Pacifica, California 94044_650-359-6707",2021-11-18
1494,-122.476001,37.66048586,"37.66048586,-122.476001",Starbucks - CA - Pacifica [W]  01494,"Hickey & Skyline - Pacifica_791 Hickey Boulevard_Pacifica, California 94044_650-359-7147",2021-11-18
1495,-122.5038141,37.59516095,"37.59516095,-122.5038141",Starbucks - CA - Pacifica [W]  01495,"Hwy 1 & Linda Mar - Linda Mar_1227 Linda Mar Shopping Center_Pacifica, California 94044_650-738-1652",2021-11-18
1496,-116.3580802,33.7579981,"33.7579981,-116.3580802",Starbucks - CA - Palm Desert  01496,"Marriott Desert Springs_74855 Country Club Dr_Palm Desert, California 92260",2021-11-18
1497,-116.3938137,33.72170944,"33.72170944,-116.3938137",Starbucks - CA - Palm Desert  01497,"Palm Desert Town Center Mall_72840 Highway 111_Palm Desert, California 922603324_(760) 837-9909",2021-11-18
1498,-116.3039541,33.74287905,"33.74287905,-116.3039541",Starbucks - CA - Palm Desert  01498,"Albertsons-Palm Desert #6567_42095 Washington St_Palm Desert, California 92211_760-360-6322",2021-11-18
1499,-116.3995374,33.72391559,"33.72391559,-116.3995374",Starbucks - CA - Palm Desert  01499,"Target Palm Desert T-940_72549 Hwy 111_Palm Desert, California 922603306",2021-11-18
1500,-116.296265,33.76029318,"33.76029318,-116.296265",Starbucks - CA - Palm Desert [WD]  01500,"Varner & Washington, Palm Desert_78385 Varner Road_Palm Desert, California 922111411_760-200-5650",2021-11-18
1501,-116.3984309,33.72323257,"33.72323257,-116.3984309",Starbucks - CA - Palm Desert [W]  01501,"111 Town Center - Palm Desert_44-489 Town Center Way_Palm Desert, California 92260_(760) 346-4134",2021-11-18
1502,-116.3813281,33.71986871,"33.71986871,-116.3813281",Starbucks - CA - Palm Desert [W]  01502,"El Paseo & San Pablo, Palm Desert_73520 El Paseo_Palm Desert, California 92260_760-674-1111",2021-11-18
1503,-116.3623235,33.72156658,"33.72156658,-116.3623235",Starbucks - CA - Palm Desert [W]  01503,"Hwy. 111 & Deep Canyon_74600 Highway 111_Palm Desert, California 922603801_(760) 773-5059",2021-11-18
1504,-116.390917,33.7198,"33.7198,-116.390917",Starbucks - CA - Palm Desert [W]  01504,"Monterey & El Paseo, Palm Desert_73030 El Paseo_Palm Desert, California 92260_760-340-9429",2021-11-18
1505,-116.303899,33.742629,"33.742629,-116.303899",Starbucks - CA - Palm Desert [W]  01505,"Washington & 42nd. Ave., Palm Deser_42-175 Washington Street_Palm Desert, California 922118006_760-345-7746",2021-11-18
1506,-116.5280133,33.84529488,"33.84529488,-116.5280133",Starbucks - CA - Palm Springs  01506,"Albertsons-Palm Springs #6569_1751 N Sunrise Way_Palm Springs, California 92262",2021-11-18
1507,-116.5446789,33.81257145,"33.81257145,-116.5446789",Starbucks - CA - Palm Springs [WD]  01507,"Sunny Dunes & Hwy 111_682 S Palm Canyon Dr_Palm Springs, California 92264_760-323-8023",2021-11-18
1508,-116.5281772,33.81719549,"33.81719549,-116.5281772",Starbucks - CA - Palm Springs [WD]  01508,"Sunrise & Ramon, Palm Springs_425 S. Sunrise Way_Palm Springs, California 92262_760-327-0809",2021-11-18
1509,-116.546748,33.82296108,"33.82296108,-116.546748",Starbucks - CA - Palm Springs [W]  01509,"Palm Springs_101 S Palm Canyon Drive_Palm Springs, California 92262_(760) 323-7412",2021-11-18
1510,-118.0463507,34.55794999,"34.55794999,-118.0463507",Starbucks - CA - Palmdale  01510,"Albertsons-Palmdale #6303_4644 E Avenue 'S'_Palmdale, California 93552_661-285-5400",2021-11-18
1511,-118.1475194,34.58476873,"34.58476873,-118.1475194",Starbucks - CA - Palmdale  01511,"Albertsons-Palmdale #6333_38727 N Tierra Subida Ave_Palmdale, California 93551",2021-11-18
1512,-118.1839018,34.60168378,"34.60168378,-118.1839018",Starbucks - CA - Palmdale  01512,"Vons-Palmdale #3017_3027 Rancho Vista Blvd_Palmdale, California 93551",2021-11-18
1513,-118.1477243,34.60769085,"34.60769085,-118.1477243",Starbucks - CA - Palmdale [WD]  01513,"10th & Hwy 14, Palmdale_39904 10th Street West_Palmdale, California 935513003_661-266-2314",2021-11-18
1514,-118.1254579,34.57984075,"34.57984075,-118.1254579",Starbucks - CA - Palmdale [WD]  01514,"Palmdale & 3rd, Palmdale_280 East Palmdale Blvd._Palmdale, California 935504515_661-947-5844",2021-11-18
1515,-118.1444732,34.60133194,"34.60133194,-118.1444732",Starbucks - CA - Palmdale [WD]  01515,"Avenue P & Highway 14, Palmdale_39570 Lowes Drive_Palmdale, California 93551_661-540-0881",2021-11-18
1516,-122.1491087,37.42772227,"37.42772227,-122.1491087",Starbucks - CA - Palo Alto [W]  01516,"2000 El Camino - Palo Alto_2000 El Camino Real_Palo Alto, California 94306_650-320-8125",2021-11-18
1517,-122.1281264,37.43267758,"37.43267758,-122.1281264",Starbucks - CA - Palo Alto [W]  01517,"Colorado & Middlefield - Palo Alto_2775 Middlefield Road_Palo Alto, California 94306_650-329-9568",2021-11-18
1518,-122.1443412,37.42687875,"37.42687875,-122.1443412",Starbucks - CA - Palo Alto [W]  01518,"361 California - Palo Alto_361 S California Ave_Palo Alto, California 94306_6503242021",2021-11-18
1519,-122.1256812,37.41333448,"37.41333448,-122.1256812",Starbucks - CA - Palo Alto [W]  01519,"El Camino & El Camino Way_4131 El Camino Real_Palo Alto, California 94306_650-843-1376",2021-11-18
1520,-122.1371534,37.45880747,"37.45880747,-122.1371534",Starbucks - CA - Palo Alto [W]  01520,"Donohoe & East Bayshore (UCO)_1745 East Bayshore Blvd._Palo Alto, California 94303_650-326-7786",2021-11-18
1521,-122.1618151,37.44569963,"37.44569963,-122.1618151",Starbucks - CA - Palo Alto [W]  01521,"University Avenue_276 University Avenue_Palo Alto, California 94301_650-321-8600",2021-11-18
